Pos;Solution;Nombre_noeuds;Temps
OBGRXGRRGGGGGXOOOYYYRGXWRWWWWWBXBBOOOOYYXYBRBBRRYXWYBW;(up,1,1),(down,2,-1),(down,3,1),(down,4,-1),(up,4,1),;58.0;83.7206642627716
YRWYXGRRROOGRXRYYRYWWBXOBBRGWOWXOWWWGYGGXGOOOYYBGXBBBB;(up,3,1),(down,2,1),(up,2,-1),(down,1,-1),(up,1,1),(up,2,-1),(up,1,-1),(up,2,1),(up,1,1),;114.0;148.66120862960815
GGWYXOYYRYRRYXBYYYGGWWXBRGBGBORXOROOGROGXOBWOBWWBXWBRW;(down,1,-1),(down,3,1),(up,1,-1),(up,4,1),(up,2,-1),(up,4,1),;72.0;101.31233668327332
ORGOXGGGGGBYGXRBORRRRBXYBBBWWWBXWRRWOYYOXYOOYYWWYXWOGB;(up,4,-1),(down,2,-1),(down,4,1),(up,3,1),(down,4,1),(down,2,-1),(down,4,-1),(down,2,1),;100.0;129.77492022514343
GWWGXRGBRYYYYXBYWBRRWYXBYYBGGOOXOROOGGOGXOBWORRWBXWBRW;(up,2,-1),(down,1,-1),(down,3,1),(up,3,-1),(up,4,-1),;58.0;81.08369541168213
YRGOXGYYGOBROXROOYGGRGXBRBBWWWRXBROOOYGYXGBWBBWWYXWYRW;(down,2,1),(up,1,-1),(down,3,1),(down,4,-1),(up,4,-1),;58.0;83.24836802482605
GGGRXYRYRYGGOXBOORYBWWXWBWWGRWGXWBBWOOOOXBOGBYRRYXRYYB;(down,4,-1),(up,2,-1),(up,4,-1),(up,3,1),(up,4,-1),(up,1,1),;72.0;101.13480353355408
ORORXWROGGGGOXOOYYYYRGXRRRRWOGWXGWWWWYYWXBOBBBBBGXBYYB;(down,4,-1),(up,1,-1),(down,2,1),(up,1,-1),(down,2,1),(down,1,1),(down,2,1),(down,1,-1),(down,2,-1),(down,1,1),;408.0;533.0945417881012
YYGRXGRRGOGGBXWBBBYYROXRYYRWWWWXBWBBOGGWXYWOYROBRXOOGO;(up,3,-1),(up,1,1),(down,4,1),(down,2,1),(down,3,-1),;58.0;80.74164772033691
OOOWXOYWWGORYXRYYYGGGGXWRGWRGGBXWBBWWYYRXROOOBYRBXRBBB;(down,2,-1),(down,1,1),(up,4,1),(up,2,1),(up,1,-1),;58.0;82.90920734405518
GGGRXYRBRYGGYXBYRBYOWYXWYGWGRWGXBBBBOOOWXOWWORYRWXRBOO;(up,3,-1),(up,2,-1),(up,1,1),(up,4,1),(down,3,-1),;58.0;81.7780773639679
GGGYXRYYRYRRWXRBWRGGWBXWBBRGGWGXOWOOOOOBXRBYYYYBBXWOOW;(down,4,1),(down,3,1),(up,3,1),(up,1,-1),(up,2,-1),;58.0;82.11838245391846
GGGRXWRRWYGGOXBBWBYYGYXBYGBRRWRXGROOOOOYXBBYYRWWBXWOOW;(down,4,1),(up,3,-1),(up,1,1),(down,3,-1),(up,4,-1),(down,3,-1),(up,1,1),(up,2,1),(up,1,-1),;114.0;165.9621753692627
YYGYXGGGGOOYYXBBBRRRRWXGBBBWWWOXRRRBOGGBXRWWYYYWOXWOOO;(down,4,1),(up,3,1),(up,4,1),(down,3,-1),(up,4,1),(down,2,1),(down,1,1),(down,3,-1),(down,1,-1),(down,3,1),;479.0;617.9402959346771
YWOYXWGYWOOYOXRYRRRGGBXGBBRRRGRXGWBBWBGWXGWWOYYBYXOBOO;(up,3,1),(up,2,1),(down,1,1),(down,2,1),(down,3,-1),;58.0;82.68059039115906
GWWGXWGOWYYYRXBBGBRWGYXGYYRRRORXBWBBGGOWXBWYYRRBOXOOOO;(up,2,1),(down,4,1),(down,3,-1),(down,1,-1),(up,3,-1),;58.0;82.55917811393738
GGWGXWGGGYWYBXWBRRRRRRXOBBWWOOYXGBBWGOOYXYOOYYWRYXROBB;(up,3,1),(up,4,1),(down,3,-1),(down,4,1),(down,3,1),(down,2,-1),(down,1,-1),(down,2,1),;100.0;135.6412296295166
GGGRXGRRGYGGWXWOYRYYRRXBBYWWWWOXBBWWOOOYXOORBYORGXBYBB;(up,3,1),(up,1,1),(down,3,1),(up,4,1),(down,4,-1),(down,3,-1),;72.0;103.34413242340088
GGGYXWYYWYRRYXGYWBGBGWXYYRWRRWGXOBOOOOOBXOBRORGRBXWBBW;(down,3,1),(up,1,-1),(up,2,1),(up,1,-1),(up,4,-1),(up,3,-1),(up,4,-1),(up,1,1),(up,2,1),(up,1,1),(up,2,-1),(up,1,-1),;506.0;648.3297057151794
OOORXORRGGBGRXGYYYYYRYXRRGRWGGWXOWOOWYYBXGBBOBWBBXWBWW;;;
OOOOXYRWWGGGRXGYYYYGGYXRRRRROGYXOWROWWYBXGBBOBBBBXWBWW;;;
OOGRXORRRGGGBXWBWYYYWRXWRRRGGWGXOWOOOYYBXYBGYBBBBXWOYW;;;
YYGRXWYWWOBROXRORRGGGGXBBYRRRWOXWWWWOGGOXGOBBYOBYXBYYB;;;
OGGRXGRRGGGGOXWOYYYYROXBRBBWWWRXYRRWOOYOXBOBBBWWGXWYYB;;;
OOGRXYGGRGBYRXWYYRROWRXWBBRGRWGXWWWWOYYOXGOOOYYBGXBBBB;;;
ORWGXWRRWGWGOXOOYYYYGGXGRRRROORXYWWWGWYOXBOBBBBBGXBYYB;;;
GGGBXGYRRYYRYXRYBBGYWGXWYBBGYWGXOROOOOOBXOBWORWWRXWBRW;;;
YYGRXGRRGOGGOXRYORYYRBXYBBBWWWBXWRBBOGGRXGWWOYWWYXOBOO;;;
GBOGXOGRRYYYYXBYWBRWWYXWYYWGGGBXRBBBWROGXOWWORRRGXOBOO;;;
OOGOXWGWWGGYGXBYBBRGGYXGYYRRRWRXBWBBOYYWXYWWORRBRXOBOO;;;
OOGRXGRBGGGGBXOOYRYRRGXRBBRWWWWXOWOOOYYBXWBYBYYBGXWYRW;;;
YBOYXOYORORRRXWYYYGYWRXWRRRGGGGXGWOOWOGYXGBBOBBBBXWBWW;;;
YYGYXRYBRORROXWOOYGOWRXBRBBGGWRXWRWWOGGOXGOBBBWWYXGYYB;;;
YGGBXGRRGOYGOXGBOYYYRYXBROBWWWRXBRRBORGWXGWYYBBWWXWOOO;;;
GGOGXOGRRYYYOXYOOYRWWRXBRBBGGGRXBRWOWROYXBBWBBWWYXGYOW;;;
OOOWXWGGWGOYGXBYBBROGYXRYBBRRGYXGRGWWYYWXYOOORWWRXRBBB;;;
YRWYXOYYROORWXOYYYGGWGXWRRRGBOGXRWOOGYGGXRBBOBBBBXWBWW;;;
GGGRXBRRWYGGBXGBRYYYGWXBRGBRWWRXOROOOOOBXYBYYBYWWXWOOW;;;
YYORXGRRGOGGBXYBWYYYROXBRWBWWGRXWRGOWGGRXYBOYBOWBXOOBW;;;
OGWYXWYGRGRROXWOYYGOWRXWRRRGOOGXYWWWGRYOXBOBBBBBGXBYYB;;;
GGGGXYRBRYYGRXBYWBYRWYXOYWWGRWYXWBWWOOOOXGOOORRRBXGBBB;;;
ORGOXGGGGGGYGXBBBBRRRYXWYWWWWWBXOBOBOYYBXYWWYRRRRXYOOO;;;
YYGRXGRRGOGGYXOYRBYYRGXWYBWWWWBXRBBBOGGBXOWWORYRWXOBOO;;;
GWWGXWGGGYYYOXOBRRRRRBXRBYRWOOWXBWYBGGOWXGWRYYOBYXBOBO;;;
GOOWXORRRYRGBXGBBYYYWYXWRRRGGGGXYWGOWWOOXYBBYBBBOXROWW;;;
GOOYXOYYGYRROXROOYGGRGXBRBBWGGRXGRRWWWOWXBOBBBWWYXWYYB;;;
GWWGXWGWGYYYYXBYRBRBRYXBYYBWOORXRRBBGGOGXOWOORRWWXOBGO;;;
YOOYXGGWWOOYOXBYBBRGGYXRYBBRYGYXWRGWWWGRXGOOORWWRXRBBB;;;
GWOGXOGRRYYYYXBYBBRWWYXOYYRGGGWXGWBOWBOWXOBRORRBRXOBGW;;;
GROGXRGOWYYYOXBOOBRWGYXGYRBRGGOXGRRWWYOWXBOBBRBWYXWYWB;;;
GBWGXWGBWYYYYXBYRRROGWXGBBBRRORXOROOGROGXOBGOYYWYXWBWW;;;
GWWYXWYYGYRRRXOOOBGGRBXWYWWWOOBXOBGWGGOGXBOBBRRRYXRYYB;;;
GWWYXRYYRYRROXWOOYGGWRXWRWWGGOBXOBBWGGOGXBOBBBORYXRYYB;;;
GGGRXGYWRYBRYXRYRRGBWGXRBBRGYWWXOWOOOOOBXOBGOYYBYXWBWW;;;
GOORXWYYWYBRYXOOORGGGGXGBORRRGRXGWWWWWOWXROBBYBBYXBYYB;;;
GOOGXRGGWYYYBXBBBBROGYXGYYBRBGRXGRRWWWOWXWOYYRRWOXWOOB;;;
GWWGXYGGGYYYBXWOORRRRRXBBRRWROOXBWGBGGOYXWWWBYBBYXOYOO;;;
GOOOXWRBWYGGYXGBYYYOGYXGRRRRRGRXYWWOWWOOXRBBYBBBBXGOWW;;;
OYOWXOGWWGOYGXYBBYRGGRXBRBBRGGRXWRGWWBYRXYOYYBWWOXROOB;;;
OGGOXBRWWGGGGXBYBBYGGYXRYWWRWWYXWBOWORYOXYOOORRRRXYBBB;;;
OBGYXGGYGGOYGXOYGBRBRGXWYWWWWWBXWBRWORYOXYOOORRRRXYBBB;;;
YOOYXGGWWOOYOXBOGBRGGYXGYYRRYGRXWWWWWWGRXBORBRRBOXBYBB;;;
OYGOXRGRRGGYGXOBBBRWWBXRYBBGGWYXWRWWOBYOXYOYYRWWRXGOOB;;;
YYOOXRGGWOBYWXYOOYROGRXGRBBRBGRXGRRWWGGWXOOBBBWWYXWYYB;;;
GWOBXOYYGYYRYXRYBBGGRGXBYWWWGGOXGBRBWBOWXOWWORRRRXYBOO;;;
GGGYXWYYWYRRBXRBWRGGGBXGBORRRWRXYWOOOOOOXYBBYYBBGXWOWW;;;
OOOOXWGGWGBYGXBYBBROGYXGYYRRRGRXGWOOWYYWXYBBORRBRXWBWW;;;
OOWGXWRRGGWGOXROGRYYRBXRBBRWOOWXOWWWGYYGXBOGBYYBRXBYYB;;;
OBWGXRGOWGWYGXYOOYRWGRXGRBBRBORXORRWGOYGXYOBBBWWYXWYYB;;;
GWWBXWYYGYWRYXRYYRGGRGXBBYBWOORXORRWGGOGXROOOYOWBXWBBB;;;
YWWYXRGWROOYOXYYYYRBWRXORWWGGOWXOBYOGGGBXGBROBRRBXGBBW;;;
YRGYXGRRGOOGOXRYYYYYRGXORBBWWWWXORYOOWGBXGBROBWWBXGBBW;;;
YROYXGYBROORWXRYYYGRWGXGRBBGYGOXGRRWWYGWXOOOOBWWBXWBBB;;;
OOGOXGGGGGGYBXWBRRRRRRXWBOWWWWBXGBOOOYYYXYBRYYBRYXWOBW;;;
YWWYXWYYGOOROXROGRGGRGXRBRRWOOWXBWYWGGGWXBOYBYBBOXBYRB;;;
OWWBXWYGGGWRGXRYRRGORGXBBBBWOORXYRRWGGYOXYOOOYYWYXWBBB;;;
GGGRXGRRGYGGBXWBBBYYROXYYOBWWWGXBRRBOOOWXYWYYRBWRXWOOO;;;
OOGOXWYWWGGRYXRYGRGGGBXYBBRRRWGXOWOOOYYBXRBBOYYBRXWBWW;;;
GGGBXGGGRYWYBXWBRRRRWRXWBOWGYWGXYBOOOOOOXYBRYYBRYXWOBW;;;
YYOYXOGGGOOYWXWYBBRRRRXWYYWWGGBXGBYWWGGWXOOOORRRRXBBBB;;;
OBOWXRGRRGOYGXYOOYRWWRXGRRRGGGOXBWWOWOYYXYBBBBBBYXGYWW;;;
GGGGXWRBWYWGYXGBWRYRGYXGBBRRRWRXOWOOOOOBXRBYYYYBBXWOOW;;;
OBWYXRYGWGRRWXGYYYGOGWXORRRRGOWXGWWWGOYYXROYOBBBBXBBOB;;;
GGGGXYGGGYYYOXWOBRRRRRXWBYRWRWBXGWYBOOOWXBWWBYOBRXBYOO;;;
YYGYXOGWWOOYOXYBOYRGGRXGRRRRBWRXWWWBOBGRXGWGYBBBWXBOYO;;;
YWWYXOGGGOOYBXYOGYRRRRXBRWBWBORXGRROGGGYXWBBBBOWOXWYYW;;;
YYOYXWGWWOOYWXBYBBRGGYXGYYRRRGOXBWBBWGGWXOWRORRBRXOBGO;;;
YYGYXRGRROOYOXBYBBRWWYXWYYRGGWGXOWOOOGGBXGBBORRBRXWBWW;;;
YGWYXWYYRORROXYYYYGGWOXBRBBGOORXWRWWGRGRXGOOOBWWBXGBBB;;;
YYOOXRGGGOGYWXYBBYRRRRXWRWWWBGBXGBYBWGGWXOWYYBRROXBOOO;;;
GGGRXBRWWYGGGXROORYGGBXRBWWRWWYXWBBWOOOOXYOBBYRRYXOYYB;;;
GRWGXYGWWYYYOXBOORRGGWXGBRRRRORXOWOOGWOGXBBBBYBBYXWYYW;;;
OOGBXGRGGGWGGXWYGRYRRRXRBBWWWWYXOBOOOYYBXYBROYYROXWBBW;;;
GGOGXRGBWYYYBXYBOYROGRXRRBBRBGWXGRGBWROWXYWYYBWWWXOOOO;;;
GOORXORRGYGGOXGOOYYYRYXBRBBWGGRXGRRWWWOWXBOBBBWWYXWYYB;;;
GGGGXRGRRYYYBXOBWBRWWBXWYYWGGWBXYBOOOOOOXYBRYRRRGXWOBW;;;
YYGYXGYOGORRBXRBBYGYRGXWRWWWWWBXOBOOOGGBXYBOYBRRRXWOGW;;;
GOOWXRRRRYRGBXGBBYYYWYXGRRRGGGOXBWOBWWOWXYWGYBBBOXYOWO;;;
GWWGXWRRWYWGYXGYYYYYGYXBRRWRROOXOBGBGBOGXOWWOBBRBXRBOO;;;
YYGWXRRRRORGWXYOGYYYWOXWRRRGGWGXBWBBOGGWXOWBBBBBOXOYYO;;;
OOGRXGRYGGGGGXOYRBYBRGXOYYWWWWWXOBBOOYYBXYBBORRRWXRBWW;;;
OOGOXGRYGGGGWXROGRYBRBXRBGRWWWWXBWBBOYYWXOWYBYYBRXOYRO;;;
OOOGXYGGGGYYYXWYGRRRRRXWBBWWOGBXGBBWWWYWXROOOYYROXRBBB;;;
YYGBXRGRROYYOXRBRRRWWBXWBORGGWGXYWOOOGGOXGBBYYBBYXWOWW;;;
YRORXOROGOGGWXGYYYYYRYXBROBWGGRXBRRBWYGWXOWGOBBWBXWBWO;;;
GYGGXRGBRYWYYXBYWBRRWYXRYWWGGWYXWBGWOGOOXOOOORRRBXOBBB;;;
GGGGXWYYWYWROXBORRGGGWXGBYWRRWRXWBBWOOOOXBOBBYORYXRYYB;;;
GGGGXRRRWYWGBXOBWBYYGBXGYGBRBWRXWRRWOOOOXYOYYRYWBXWOOB;;;
GWWRXWRRGYGGOXYOBBYYROXYYBBWOOGXORRWGGOGXBOBBRWWRXWYYB;;;
YYOYXOGOWOOYWXBYYYRWGWXRRRBRGGYXGRGWWGGWXROOOBBWBXRBBB;;;
OWWOXWGOWGGYOXROORRWGBXGBBRRRORXYWWWGGYRXBOGBYYBYXBYYB;;;
YOOYXOYYGOOROXRYYBGGRGXRYRBWBGYXBRRBWWGWXGWGORBWBXWBWO;;;
YYGRXWGWWOBYYXBYGBRGGYXGYYRRRWRXOWOOOGGBXOBBORRBOXWBWW;;;
GWWRXWRRGYGGOXGOOYYYRYXWRWWWOOBXOBBWGGOGXBOBBBRRYXRYYB;;;
GGGRXGRYGYGGBXROORYBRBXYBWBWWWGXORROOOOBXWBYBYOWYXWYRW;;;
GGGBXWYYWYYRYXGYBBGGGWXOYRWRRWWXOBROOOOBXOBBORGRRXYBWW;;;
